run_id,iteration,prompt_id,slang_term,term_type,model,correct_letter,literal_letter,model_answer,is_correct,chose_literal,full_prompt,raw_response,timestamp_utc
51,1,row_050,doommaxxing,Identity,claude,A,,C,False,False,"In the following sentence, what does ""doommaxxing"" mean?
I'm just gonna be doommaxxing all weekend.

Select only one answer.
A) The abandonment of responsibilities
B) A chlid molestor
C) Go in 100% on something
D) Something that is better then everything else

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T20:03:38.129765+00:00
52,1,row_051,Dope,General,claude,D,B,D,True,False,"In the following sentence, what does ""Dope"" mean?
That car is dope.

Select only one answer.
A) To refer to ones imaginary audience like an internet steamer
B) a stupid person
C) To check the mood of a situation
D) Cool

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T20:03:39.511330+00:00
53,1,row_052,Drip,Identity,claude,D,A,D,True,False,"In the following sentence, what does ""Drip"" mean?
How is the drip?

Select only one answer.
A) to let fall in drops
B) Ironically used to describe one as unique
C) A descriptor for an attractive person
D) Stylish or flashy outfit style

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T20:03:41.013511+00:00
54,1,row_053,DTF,Sexual,claude,B,,B,True,False,"In the following sentence, what does ""DTF"" mean?
She was totally DTF after the first date.

Select only one answer.
A) A provocative dance
B) Down to fuck
C) A canabis based cigarette that needs two paper rolls
D) Mercedes Benz G class

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T20:03:42.562096+00:00
55,1,row_054,dubs,General,claude,A,C,A,True,False,"In the following sentence, what does ""dubs"" mean?
Take home the dubs!

Select only one answer.
A) To win
B) Age Sex Location
C) to add (sound effects or new dialogue) to a film or to a radio or television production —usually used with in
D) Mediocre

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T20:03:44.357565+00:00
56,1,row_055,epi,General,claude,C,,C,True,False,"In the following sentence, what does ""epi"" mean?
Watch out, hes going through an epi.

Select only one answer.
A) Poorly dressed
B) a significant other
C) Epileptic fit from a synthetic canabis
D) Activities that involve cultivating ones Aura

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T20:03:46.369634+00:00
57,1,row_056,F,General,claude,A,B,A,True,False,"In the following sentence, what does ""F"" mean?
I almost had that one. F.

Select only one answer.
A) To give sympathy or signify a failure
B) the 6th letter of the English alphabet
C) A term to discuss sexual experiences
D) Mediocre

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T20:03:47.729872+00:00
58,1,row_057,Fanum Tax,General,claude,B,,B,True,False,"In the following sentence, what does ""Fanum Tax"" mean?
I was at dinner with my girl and she fanum taxed me.

Select only one answer.
A) An affirmative agreement
B) the playful act of taking a friend's food
C) Talking too much
D) To knock someone out

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T20:03:49.157148+00:00
59,1,row_058,FBOI,Sexual,claude,A,,A,True,False,"In the following sentence, what does ""FBOI"" mean?
She just needs a FBOI to gegt out of her slump.

Select only one answer.
A) Fuckboy, someone just looking for sex
B) Someone unappealing
C) drunk
D) Somehting uncool or unfashionable

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T20:03:50.900861+00:00
60,1,row_059,Fire,General,claude,D,B,D,True,False,"In the following sentence, what does ""Fire"" mean?
That game war fire!

Select only one answer.
A) Someone who acts tries to act entertaining and amuzingly relentlessly
B) the phenomenon of combustion manifested in light, flame, and heat
C) Someone younger
D) Something really good

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T20:03:52.230027+00:00
61,1,row_060,Flex,General,claude,C,B,C,True,False,"In the following sentence, what does ""Flex"" mean?
Vinny with the car flex.

Select only one answer.
A) To refer to ones imaginary audience like an internet steamer
B) to bend especially repeatedly
C) To show off
D) an expression of surprise

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T20:03:53.796850+00:00
62,1,row_061,foid,Insult,claude,B,,B,True,False,"In the following sentence, what does ""foid"" mean?
Their was this group of foids at the store earlier, I couldn't satnd them!

Select only one answer.
A) Used to refer to the social media platforms one uses
B) A term used by incels to refer to women in a way that dehumanizes them.
C) used to mock spoiled kids
D) drunk

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T20:03:55.156417+00:00
63,1,row_062,Fuckboy,Sexual,claude,C,,C,True,False,"In the following sentence, what does ""Fuckboy"" mean?
That guy gave off total fuckboy energy.

Select only one answer.
A) A mauser C96 pistol
B) Men that lack masculine characteristics
C) Fuckboy, someone just looking for sex
D) A strong, leader who commands those around them

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T20:03:56.775691+00:00
64,1,row_063,fuckwhistle,Insult,claude,D,,D,True,False,"In the following sentence, what does ""fuckwhistle"" mean?
Get out of here you fuckwhistle!

Select only one answer.
A) A canister of nitrous oxide
B) A reaction to something uncomfortable
C) Very good
D) An insulting term to refer to someone as stupid

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T20:03:58.391326+00:00
65,1,row_064,Full send,General,claude,A,,A,True,False,"In the following sentence, what does ""Full send"" mean?
I'm about to full send on this test!

Select only one answer.
A) Go in 100% on something
B) To give sympathy or signify a failure
C) To prepare for a fight
D) A chlid molestor

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T20:03:59.699126+00:00
66,1,row_065,FWB,Sexual,claude,A,,A,True,False,"In the following sentence, what does ""FWB"" mean?
Yea, we started a FWB sort of thing.

Select only one answer.
A) Friends with benefits
B) a bad charisma
C) To focus on making one as physically attractive as possible
D) An all denim outfit

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T20:04:01.039866+00:00
67,1,row_066,G-wagon,General,claude,D,,D,True,False,"In the following sentence, what does ""G-wagon"" mean?
Yo, check out that g-wagon!

Select only one answer.
A) The vagina
B) A canister of nitrous oxide
C) Delusional
D) Mercedes Benz G class

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T20:04:02.408791+00:00
68,1,row_067,gabadost,Identity,claude,C,,C,True,False,"In the following sentence, what does ""gabadost"" mean?
Did you even listen to me? Gabadost!

Select only one answer.
A) The videos one find on social media that cause people to scroll and do nothign for hours
B) Something that appears mundane but has hidden potential
C) Someone who is very stubborn
D) To be high or drunk

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T20:04:03.741333+00:00
69,1,row_068,Giga Chad,Identity,claude,D,,D,True,False,"In the following sentence, what does ""Giga Chad"" mean?
Did you see how he lifted that? What a giga chad.

Select only one answer.
A) A commonplace person
B) drunk
C) A submissive male that is often outside of traditional social hierarchies
D) A near superhuman perfect male

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T20:04:05.329915+00:00
70,1,row_069,Glazing,Insult,claude,B,C,B,True,False,"In the following sentence, what does ""Glazing"" mean?
Stop glazing over One Piece, its not that good.

Select only one answer.
A) To do something impressive
B) Someone that is too much of a fan of something
C) the action, process, or trade of fitting windows with glass
D) Short for happening

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T20:04:06.607290+00:00
71,1,row_070,Glee,Violence,claude,C,D,C,True,False,"In the following sentence, what does ""Glee"" mean?
Grab your glee and get outta here!

Select only one answer.
A) To be honest about something
B) Epileptic fit from a synthetic canabis
C) A glock pistol
D) exultant high-spirited joy : merriment

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T20:04:08.371764+00:00
72,1,row_071,glitter,Identity,claude,D,C,C,False,True,"In the following sentence, what does ""glitter"" mean?
Go out htere and glittter!

Select only one answer.
A) Irritated, bitter, or resentful
B) Fashionable or stylish
C) to shine by reflection with many small flashes of brilliant light : sparkle
D) A term to support someone going through a gender change.

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T20:04:10.275126+00:00
73,1,row_072,glizzy,General,claude,D,,D,True,False,"In the following sentence, what does ""glizzy"" mean?
Hey, lets grab some costco glizzys before we go.

Select only one answer.
A) Something that is messed up or not right.
B) Someone who deliberatly acts in ways to annoy or anger a group of people online.
C) The videos one find on social media that cause people to scroll and do nothign for hours
D) A hot dog

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T20:04:11.667695+00:00
74,1,row_073,Goated,General,claude,C,,C,True,False,"In the following sentence, what does ""Goated"" mean?
That play was goated

Select only one answer.
A) A mauser C96 pistol
B) Delusional
C) The greatest of all time
D) Ending the discussion on a topic

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T20:04:12.959248+00:00
75,1,row_074,Gooning,Sexual,claude,B,,B,True,False,"In the following sentence, what does ""Gooning"" mean?
He looks like he was gooning all break

Select only one answer.
A) Something that is reallly good.
B) Prolonged masturbation
C) intensely and openely say something true
D) A cigarette

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T20:04:14.376523+00:00
76,1,row_075,goonmaxxing,Identity,claude,D,,D,True,False,"In the following sentence, what does ""goonmaxxing"" mean?
He's been spending all summer goonmaxxing in his room

Select only one answer.
A) a significant other
B) Someone who is the last person to leave a location and the first to come back in the morning
C) To knock someone out
D) To mastrubate for extremeely long period regularly

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T20:04:15.674817+00:00
77,1,row_076,gouda,General,claude,C,D,C,True,False,"In the following sentence, what does ""gouda"" mean?
Stop being so gouda.

Select only one answer.
A) Methodone
B) To tie up an arm to isolate a vein for injecting a drug
C) Someone unappealing
D) a mild cheese of Dutch origin that is similar to Edam but contains more fat

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T20:04:17.679545+00:00
78,1,row_077,greazy,Insult,claude,D,,C,False,False,"In the following sentence, what does ""greazy"" mean?
You lookin greazy today.

Select only one answer.
A) Age Sex Location
B) To be skeptical about something
C) Fashionable or stylish
D) Poorly dressed

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T20:04:18.961164+00:00
