run_id,iteration,prompt_id,slang_term,term_type,model,correct_letter,literal_letter,model_answer,is_correct,chose_literal,full_prompt,raw_response,timestamp_utc
30,1,row_029,Chad,Identity,local_qwen7b,C,A,A,False,True,"In the following sentence, what does ""Chad"" mean?
That was a total chad move.

Select only one answer.
A) small pieces of paper or cardboard produced in punching paper tape or data cards; also : a piece of chad.
B) Something done regularly
C) A stereotypical alpha male that is strong, handsome, and attracts women.
D) Someone younger

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T15:55:32.230424+00:00
31,1,row_030,Chaddam,Identity,local_qwen7b,C,,C,True,False,"In the following sentence, what does ""Chaddam"" mean?
Did you see the chaddam at the restraunt earlier?

Select only one answer.
A) A criminal that turned their life arpound and are legitimate
B) Acting crazily
C) An incel term for an attractive middle eastern man
D) Fashionable or stylish

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T15:55:32.371405+00:00
32,1,row_031,Chang,Drugs,local_qwen7b,A,,A,True,False,"In the following sentence, what does ""Chang"" mean?
Hey , you got a hookup for chang?

Select only one answer.
A) cocaine
B) Someone that travels abroad with the sole purpose of having sex
C) Main Character - Someone that acts as if they are the star of a story
D) Cool

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T15:55:32.512343+00:00
33,1,row_032,Chat,General,local_qwen7b,D,A,A,False,True,"In the following sentence, what does ""Chat"" mean?
Chat, how does this look?

Select only one answer.
A) chatter, prattle
B) when a reply gets more than the original post
C) crazy or erratic
D) To refer to ones imaginary audience like an internet steamer

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T15:55:32.652484+00:00
34,1,row_033,Cheeks,General,local_qwen7b,D,B,B,False,True,"In the following sentence, what does ""Cheeks"" mean?
That movie was cheeks.

Select only one answer.
A) To be skeptical about something
B) the fleshy side of the face below the eye and above and to the side of the mouth
C) The anus
D) Somehting that is poor quality

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T15:55:32.792887+00:00
35,1,row_034,chenta,Insult,local_qwen7b,A,,A,True,False,"In the following sentence, what does ""chenta"" mean?
You are looking really chenta.

Select only one answer.
A) Something ugly or unattractive
B) Nonsensical term
C) The videos one find on social media that cause people to scroll and do nothign for hours
D) Someone that travels abroad with the sole purpose of having sex

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T15:55:32.934342+00:00
36,1,row_035,cheugy,Insult,local_qwen7b,B,,B,True,False,"In the following sentence, what does ""cheugy"" mean?
That girl had such a cheugy outfit.

Select only one answer.
A) Used to address friends with exasperation, releif, or disbeleif.
B) Somehting uncool or unfashionable
C) Mercedes Benz G class
D) To give sympathy or signify a failure

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T15:55:33.076688+00:00
37,1,row_036,chi-mo,Identity,local_qwen7b,A,,B,False,False,"In the following sentence, what does ""chi-mo"" mean?
Go fuck that chi-mo up.

Select only one answer.
A) A chlid molestor
B) When something hidden gets called out
C) An insult saying that the problem is due to lack of skill rather then luck
D) someone that looks ordinary but is actually very strong

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T15:55:33.217055+00:00
38,1,row_037,Chungus,General,local_qwen7b,D,,C,False,False,"In the following sentence, what does ""Chungus"" mean?
Thats a very chungus pizza.

Select only one answer.
A) An unattractive girl
B) Men that lack masculine characteristics
C) To stab or shoot
D) Something that is adorably and chunky

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T15:55:33.357918+00:00
39,1,row_038,Clocked,Violence,local_qwen7b,D,C,B,False,False,"In the following sentence, what does ""Clocked"" mean?
He totally clocked that guy.

Select only one answer.
A) Nonsensical term
B) Go in 100% on something
C) to time with a stopwatch or by an electric timing device
D) When something hidden gets called out

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T15:55:33.497763+00:00
40,1,row_039,Cooked,General,local_qwen7b,B,D,B,True,False,"In the following sentence, what does ""Cooked"" mean?
You're cooked

Select only one answer.
A) Ironically used to describe one as unique
B) Done or ruined
C) Someone who deliberatly acts in ways to annoy or anger a group of people online.
D) past tense and past participle of cook

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T15:55:33.638966+00:00
41,1,row_040,coota suit,Identity,local_qwen7b,D,,D,True,False,"In the following sentence, what does ""coota suit"" mean?
Im gonna hit the town in my coota suit.

Select only one answer.
A) Main Character - Someone that acts as if they are the star of a story
B) Activities that involve cultivating ones Aura
C) Short for happening
D) An all denim outfit

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T15:55:33.779527+00:00
42,1,row_041,Crashout,General,local_qwen7b,C,A,C,True,False,"In the following sentence, what does ""Crashout"" mean?
Jen had a total crashout after her breakup

Select only one answer.
A) a vehicular crash
B) A term for friends
C) An emotional meltdown
D) Something untrue or unbeleivable

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T15:55:33.918097+00:00
43,1,row_042,Cringe,General,local_qwen7b,C,,C,True,False,"In the following sentence, what does ""Cringe"" mean?
Did you hear that pickup line? It was totally cringe!

Select only one answer.
A) a live-action role-playing game in which a group of people enacts a fictional scenario (such as a fantasy adventure) in real time typically under the guidance of a facilitator or organizer; also : the activity of participating in such games : larping
B) the playful act of taking a friend's food
C) to recoil in distaste
D) sweet talk

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T15:55:34.063540+00:00
44,1,row_043,crower,Insult,local_qwen7b,A,,A,True,False,"In the following sentence, what does ""crower"" mean?
Stop sitting around and being a crower

Select only one answer.
A) Someone who sitts around commenting about others
B) an expression of surprise
C) Very good
D) An insult commonly used in sports

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T15:55:34.202974+00:00
45,1,row_044,cuck,Insult,local_qwen7b,C,D,B,False,False,"In the following sentence, what does ""cuck"" mean?
That guy must be a cuck letting his wife talk to others like that.

Select only one answer.
A) An expression of disappointment
B) Fuckboy, someone just looking for sex
C) A term for someone that enjoys watching their wife have sex with another man
D) a man whose wife is unfaithful : cuckold

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T15:55:34.343808+00:00
46,1,row_045,d-low,General,local_qwen7b,B,,B,True,False,"In the following sentence, what does ""d-low"" mean?
Keep it on the d-low, okay?

Select only one answer.
A) Something suspicious
B) To keep secretive or obscure
C) Someone who prepares for doomsday scenarios
D) Cool

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T15:55:34.481345+00:00
47,1,row_046,daggers,General,local_qwen7b,B,C,B,True,False,"In the following sentence, what does ""daggers"" mean?
Lets hit the dance floor and do the start daggering.

Select only one answer.
A) A cigarette
B) A provocative dance
C) a sharp pointed knife for stabbing
D) Age Sex Location

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T15:55:34.620573+00:00
48,1,row_047,Ded,General,local_qwen7b,C,,A,False,False,"In the following sentence, what does ""Ded"" mean?
I'm ded

Select only one answer.
A) Something untrue or unbeleivable
B) A sexual relationship developed from situations without clear future intentions
C) To metaphorically die of laughter
D) Someone that travels abroad with the sole purpose of having sex

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T15:55:34.761424+00:00
49,1,row_048,Delulu,General,local_qwen7b,D,,A,False,False,"In the following sentence, what does ""Delulu"" mean?
I'm feeling delulu after that show.

Select only one answer.
A) A sexual relationship developed from situations without clear future intentions
B) An endeering term used towards ones significant other
C) A nicotine pouch held between the upper lip and gums
D) Delusional

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T15:55:34.902208+00:00
50,1,row_049,Dog water,Insult,local_qwen7b,B,,B,True,False,"In the following sentence, what does ""Dog water"" mean?
You are playing like dog water.

Select only one answer.
A) A sudden feeling of disguest or repultion towards someone.
B) Something low quality or bad
C) I just burst out laughing
D) A criminal that turned their life arpound and are legitimate

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T15:55:35.042685+00:00
51,1,row_050,doommaxxing,Identity,local_qwen7b,C,,B,False,False,"In the following sentence, what does ""doommaxxing"" mean?
I'm just gonna be doommaxxing all weekend.

Select only one answer.
A) A term to support someone going through a gender change.
B) Someone acting aggressively and out of control
C) The abandonment of responsibilities
D) Mercedes Benz G class

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T15:55:35.183665+00:00
52,1,row_051,Dope,General,local_qwen7b,D,A,D,True,False,"In the following sentence, what does ""Dope"" mean?
That car is dope.

Select only one answer.
A) a stupid person
B) drunk
C) an expression of surprise
D) Cool

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T15:55:35.322073+00:00
53,1,row_052,Drip,Identity,local_qwen7b,B,A,A,False,True,"In the following sentence, what does ""Drip"" mean?
How is the drip?

Select only one answer.
A) to let fall in drops
B) Stylish or flashy outfit style
C) A nicotine pouch held between the upper lip and gums
D) Sociopath

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T15:55:35.461741+00:00
54,1,row_053,DTF,Sexual,local_qwen7b,D,,D,True,False,"In the following sentence, what does ""DTF"" mean?
She was totally DTF after the first date.

Select only one answer.
A) Methodone
B) A glock pistol
C) A term used to describe a baby raised in a gender neutral environment
D) Down to fuck

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T15:55:35.600189+00:00
55,1,row_054,dubs,General,local_qwen7b,B,C,B,True,False,"In the following sentence, what does ""dubs"" mean?
Take home the dubs!

Select only one answer.
A) Something that is reallly good.
B) To win
C) to add (sound effects or new dialogue) to a film or to a radio or television production —usually used with in
D) The anus

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T15:55:35.741399+00:00
56,1,row_055,epi,General,local_qwen7b,A,,A,True,False,"In the following sentence, what does ""epi"" mean?
Watch out, hes going through an epi.

Select only one answer.
A) Epileptic fit from a synthetic canabis
B) Someone who is trying to get sexual attention overtly
C) Men that lack masculine characteristics
D) Done or ruined

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T15:55:35.882364+00:00
57,1,row_056,F,General,local_qwen7b,D,B,D,True,False,"In the following sentence, what does ""F"" mean?
I almost had that one. F.

Select only one answer.
A) Friends with benefits
B) the 6th letter of the English alphabet
C) intensely and openely say something true
D) To give sympathy or signify a failure

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T15:55:36.022643+00:00
58,1,row_057,Fanum Tax,General,local_qwen7b,A,,A,True,False,"In the following sentence, what does ""Fanum Tax"" mean?
I was at dinner with my girl and she fanum taxed me.

Select only one answer.
A) the playful act of taking a friend's food
B) Fuckboy, someone just looking for sex
C) Someone acting aggressively and out of control
D) cocaine

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T15:55:36.163705+00:00
59,1,row_058,FBOI,Sexual,local_qwen7b,D,,D,True,False,"In the following sentence, what does ""FBOI"" mean?
She just needs a FBOI to gegt out of her slump.

Select only one answer.
A) One True Pairing
B) Someone that is too left leaning politically
C) Something suspicious
D) Fuckboy, someone just looking for sex

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T15:55:36.304062+00:00
60,1,row_059,Fire,General,local_qwen7b,B,A,B,True,False,"In the following sentence, what does ""Fire"" mean?
That game war fire!

Select only one answer.
A) the phenomenon of combustion manifested in light, flame, and heat
B) Something really good
C) A near superhuman perfect male
D) The positive or relaxing energy of a place

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T15:55:36.443166+00:00
61,1,row_060,Flex,General,local_qwen7b,A,B,A,True,False,"In the following sentence, what does ""Flex"" mean?
Vinny with the car flex.

Select only one answer.
A) To show off
B) to bend especially repeatedly
C) Someone who is trying to get sexual attention overtly
D) intensely and openely say something true

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T15:55:36.582011+00:00
62,1,row_061,foid,Insult,local_qwen7b,A,,A,True,False,"In the following sentence, what does ""foid"" mean?
Their was this group of foids at the store earlier, I couldn't satnd them!

Select only one answer.
A) A term used by incels to refer to women in a way that dehumanizes them.
B) Talking too much
C) Someone younger
D) Someone who acts tries to act entertaining and amuzingly relentlessly

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T15:55:36.724356+00:00
63,1,row_062,Fuckboy,Sexual,local_qwen7b,A,,A,True,False,"In the following sentence, what does ""Fuckboy"" mean?
That guy gave off total fuckboy energy.

Select only one answer.
A) Fuckboy, someone just looking for sex
B) Short for happening
C) Age Sex Location
D) sex

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T15:55:36.863201+00:00
64,1,row_063,fuckwhistle,Insult,local_qwen7b,B,,B,True,False,"In the following sentence, what does ""fuckwhistle"" mean?
Get out of here you fuckwhistle!

Select only one answer.
A) An affirmative agreement
B) An insulting term to refer to someone as stupid
C) The vagina
D) A term to discuss sexual experiences

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T15:55:37.003103+00:00
65,1,row_064,Full send,General,local_qwen7b,C,,C,True,False,"In the following sentence, what does ""Full send"" mean?
I'm about to full send on this test!

Select only one answer.
A) Acting crazily
B) Men that lack masculine characteristics
C) Go in 100% on something
D) Somehting that is poor quality

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T15:55:37.143137+00:00
66,1,row_065,FWB,Sexual,local_qwen7b,A,,A,True,False,"In the following sentence, what does ""FWB"" mean?
Yea, we started a FWB sort of thing.

Select only one answer.
A) Friends with benefits
B) To be skeptical about something
C) To express disappointment dramatically
D) Mediocre

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T15:55:37.283151+00:00
67,1,row_066,G-wagon,General,local_qwen7b,A,,A,True,False,"In the following sentence, what does ""G-wagon"" mean?
Yo, check out that g-wagon!

Select only one answer.
A) Mercedes Benz G class
B) Epileptic fit from a synthetic canabis
C) Someone who is trying to get sexual attention overtly
D) To express disbelief

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T15:55:37.423982+00:00
68,1,row_067,gabadost,Identity,local_qwen7b,A,,A,True,False,"In the following sentence, what does ""gabadost"" mean?
Did you even listen to me? Gabadost!

Select only one answer.
A) Someone who is very stubborn
B) A term of endearment for a significant other
C) To make lifestyle changes to make your life more holistic
D) Cancer

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T15:55:37.564945+00:00
69,1,row_068,Giga Chad,Identity,local_qwen7b,A,,A,True,False,"In the following sentence, what does ""Giga Chad"" mean?
Did you see how he lifted that? What a giga chad.

Select only one answer.
A) A near superhuman perfect male
B) Charisma
C) A canister of nitrous oxide
D) Throwing something

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T15:55:37.704111+00:00
70,1,row_069,Glazing,Insult,local_qwen7b,C,D,C,True,False,"In the following sentence, what does ""Glazing"" mean?
Stop glazing over One Piece, its not that good.

Select only one answer.
A) To knock someone out
B) The anus
C) Someone that is too much of a fan of something
D) the action, process, or trade of fitting windows with glass

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T15:55:37.844811+00:00
71,1,row_070,Glee,Violence,local_qwen7b,A,D,D,False,True,"In the following sentence, what does ""Glee"" mean?
Grab your glee and get outta here!

Select only one answer.
A) A glock pistol
B) To give sympathy or signify a failure
C) Friends with benefits
D) exultant high-spirited joy : merriment

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T15:55:37.985127+00:00
72,1,row_071,glitter,Identity,local_qwen7b,B,D,D,False,True,"In the following sentence, what does ""glitter"" mean?
Go out htere and glittter!

Select only one answer.
A) Mediocre
B) A term to support someone going through a gender change.
C) A person who is very good at spotting a lie
D) to shine by reflection with many small flashes of brilliant light : sparkle

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T15:55:38.126883+00:00
73,1,row_072,glizzy,General,local_qwen7b,D,,D,True,False,"In the following sentence, what does ""glizzy"" mean?
Hey, lets grab some costco glizzys before we go.

Select only one answer.
A) Something that is reallly good.
B) Describes activities or situations that are sexually aggressive
C) sweet talk
D) A hot dog

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T15:55:38.266595+00:00
74,1,row_073,Goated,General,local_qwen7b,A,,A,True,False,"In the following sentence, what does ""Goated"" mean?
That play was goated

Select only one answer.
A) The greatest of all time
B) A sudden feeling of disguest or repultion towards someone.
C) A significant problem
D) A person who is very good at spotting a lie

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T15:55:38.407872+00:00
75,1,row_074,Gooning,Sexual,local_qwen7b,B,,B,True,False,"In the following sentence, what does ""Gooning"" mean?
He looks like he was gooning all break

Select only one answer.
A) Charisma
B) Prolonged masturbation
C) A term for baby that people will call their significant other.
D) A reaction to something uncomfortable

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T15:55:38.546717+00:00
76,1,row_075,goonmaxxing,Identity,local_qwen7b,A,,A,True,False,"In the following sentence, what does ""goonmaxxing"" mean?
He's been spending all summer goonmaxxing in his room

Select only one answer.
A) To mastrubate for extremeely long period regularly
B) A term of endearment for a significant other
C) something intense, aggressive, and unfiltered
D) To shoot ones shot.

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T15:55:38.690519+00:00
