run_id,iteration,prompt_id,slang_term,term_type,model,correct_letter,literal_letter,model_answer,is_correct,chose_literal,full_prompt,raw_response,timestamp_utc
11,1,row_010,backoff,Sexual,local_gptoss,D,A,D,True,False,"In the following sentence, what does ""backoff"" mean?
That girl has a fat backoff!

Select only one answer.
A) back down
B) crazy or erratic
C) To check the mood of a situation
D) A large ass that stands out.

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T01:09:51.731595+00:00
12,1,row_011,Bae,Sexual,local_gptoss,A,,A,True,False,"In the following sentence, what does ""Bae"" mean?
She's my bae.

Select only one answer.
A) A significant other
B) A criminal that turned their life arpound and are legitimate
C) A term used to say that someone is online too much and needs to get back to real life
D) Short for happening

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T01:09:53.292576+00:00
13,1,row_012,bareface,Identity,local_gptoss,A,D,A,True,False,"In the following sentence, what does ""bareface"" mean?
I saw a group of barefaces at the store this morning, so I won't be going back.

Select only one answer.
A) Someone who refused to wear a mask in covid times.
B) Charisma
C) Someone who deliberatly acts in ways to annoy or anger a group of people online.
D) having a clear finish and no nap

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T01:09:54.863206+00:00
14,1,row_013,based,General,local_gptoss,C,B,B,False,True,"In the following sentence, what does ""based"" mean?
That show was based.

Select only one answer.
A) A reaction to something uncomfortable
B) having a specified type of base or basis —often used in combination
C) An unpopular opinion
D) When you are outnumbered in a fight and call black people for the win

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T01:09:56.501556+00:00
15,1,row_014,Basic,Identity,local_gptoss,C,D,C,True,False,"In the following sentence, what does ""Basic"" mean?
Shes so basic.

Select only one answer.
A) when a reply gets more than the original post
B) Mercedes Benz G class
C) Someone that is boring
D) of, relating to, or forming the base or essence : fundamental

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T01:09:57.892900+00:00
16,1,row_015,bb,Sexual,local_gptoss,D,B,D,True,False,"In the following sentence, what does ""bb"" mean?
Hey bb, lets grab some food.

Select only one answer.
A) Something that is messed up or not right.
B) a shot pellet 0.18 inch in diameter for use in a shotgun cartridge
C) A term to discuss sexual experiences
D) A term for baby that people will call their significant other.

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T01:09:59.585632+00:00
17,1,row_016,Bet,General,local_gptoss,C,B,C,True,False,"In the following sentence, what does ""Bet"" mean?
bet, lets go.

Select only one answer.
A) A significant other
B) something that is laid, staked, or pledged typically between two parties on the outcome of a contest or a contingent issue : wager —often used figuratively in such phrases as all bets are off to stress the uncertainty of an outcome
C) An affirmative agreement
D) The anus

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T01:10:01.598855+00:00
18,1,row_017,Beta,Identity,local_gptoss,C,D,C,True,False,"In the following sentence, what does ""Beta"" mean?
The beta's of the world aren't gonna like that.

Select only one answer.
A) Activities that involve cultivating ones Aura
B) Something untrue or unbeleivable
C) Someone weak or a follower
D) the 2nd letter of the Greek alphabet

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T01:10:03.541230+00:00
19,1,row_018,Bih,General,local_gptoss,C,,C,True,False,"In the following sentence, what does ""Bih"" mean?
Bih, what?

Select only one answer.
A) A loss or failure
B) Someone who is trying to get sexual attention overtly
C) Short for Bitch
D) Mediocre

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T01:10:06.298318+00:00
20,1,row_019,bine,Violence,local_gptoss,B,C,C,False,True,"In the following sentence, what does ""bine"" mean?
Load the nine with ine and selek it.

Select only one answer.
A) Fashionable or stylish
B) bullets
C) a twining stem or flexible shoot (as of the hop); also : a plant (such as woodbine) whose shoots are bines
D) Methodone

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T01:10:17.375727+00:00
21,1,row_020,blackup,Violence,local_gptoss,A,,A,True,False,"In the following sentence, what does ""blackup"" mean?
We are outnumbered. Call for black up.

Select only one answer.
A) When you are outnumbered in a fight and call black people for the win
B) To be high or drunk
C) to aggrivate
D) I just burst out laughing

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T01:10:28.398797+00:00
22,1,row_021,Brain Rot,General,local_gptoss,C,,C,True,False,"In the following sentence, what does ""Brain Rot"" mean?
Kids these days just sit around and watch brain rot.

Select only one answer.
A) A kilo of cocaine
B) Poorly dressed
C) The videos one find on social media that cause people to scroll and do nothign for hours
D) An insulting term to refer to someone as stupid

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T01:10:30.411329+00:00
23,1,row_022,brizzy,Drugs,local_gptoss,D,,D,True,False,"In the following sentence, what does ""brizzy"" mean?
Quickly, grab the brizzy.

Select only one answer.
A) Someone who acts tries to act entertaining and amuzingly relentlessly
B) Get to the point
C) Someone that is too much of a fan of something
D) A kilo of cocaine

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T01:10:34.696351+00:00
24,1,row_023,broomhandle,Violence,local_gptoss,B,,B,True,False,"In the following sentence, what does ""broomhandle"" mean?
Get your broomhandle, we gotta go.

Select only one answer.
A) Ending the discussion on a topic
B) A mauser C96 pistol
C) when a reply gets more than the original post
D) Down to fuck

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T01:10:37.224363+00:00
25,1,row_024,bruh!,General,local_gptoss,D,A,D,True,False,"In the following sentence, what does ""bruh!"" mean?
Bruh! What was that?

Select only one answer.
A) brother
B) To refer to ones imaginary audience like an internet steamer
C) Someone acting aggressively and out of control
D) Used to address friends with exasperation, releif, or disbeleif.

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T01:10:38.463987+00:00
26,1,row_025,Bruzz,General,local_gptoss,B,,B,True,False,"In the following sentence, what does ""Bruzz"" mean?
Whats up bruzz?

Select only one answer.
A) Go in 100% on something
B) A term for friends
C) Short for Bitch
D) A strong, leader who commands those around them

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T01:10:40.142689+00:00
27,1,row_026,Bussin',General,local_gptoss,B,,B,True,False,"In the following sentence, what does ""Bussin'"" mean?
This pizza is bussin, on god!

Select only one answer.
A) To show off
B) Very good
C) Something that is messed up or not right.
D) Men that lack masculine characteristics

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T01:10:40.696397+00:00
28,1,row_027,Cake,Sexual,local_gptoss,A,B,C,False,False,"In the following sentence, what does ""Cake"" mean?
Shes looking real caked up!

Select only one answer.
A) A reference for ass
B) a breadlike food made from a dough or batter that is usually fried or baked in small flat shapes and is often unleavened
C) To express disbelief
D) Weak or effeminate

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T01:10:50.917547+00:00
29,1,row_028,Cap,General,local_gptoss,C,B,C,True,False,"In the following sentence, what does ""Cap"" mean?
You're cappin. No way.

Select only one answer.
A) Fashionable or stylish
B) a head covering especially with a visor and no brim
C) Something untrue or unbeleivable
D) Something that is messed up or not right.

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T01:10:51.864468+00:00
30,1,row_029,Chad,Identity,local_gptoss,A,C,A,True,False,"In the following sentence, what does ""Chad"" mean?
That was a total chad move.

Select only one answer.
A) A stereotypical alpha male that is strong, handsome, and attracts women.
B) A sexual relationship developed from situations without clear future intentions
C) small pieces of paper or cardboard produced in punching paper tape or data cards; also : a piece of chad.
D) To metaphorically die of laughter

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T01:10:54.906180+00:00
31,1,row_030,Chaddam,Identity,local_gptoss,B,,B,True,False,"In the following sentence, what does ""Chaddam"" mean?
Did you see the chaddam at the restraunt earlier?

Select only one answer.
A) Saying something secretive or to keep low profile
B) An incel term for an attractive middle eastern man
C) A term used to describe a baby raised in a gender neutral environment
D) Mediocre

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T01:11:03.716765+00:00
32,1,row_031,Chang,Drugs,local_gptoss,A,,A,True,False,"In the following sentence, what does ""Chang"" mean?
Hey , you got a hookup for chang?

Select only one answer.
A) cocaine
B) A term for bringing someone over to watch some netflix and then have sex.
C) An insult commonly used in sports
D) To focus on making one as physically attractive as possible

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T01:11:07.935291+00:00
33,1,row_032,Chat,General,local_gptoss,D,A,A,False,True,"In the following sentence, what does ""Chat"" mean?
Chat, how does this look?

Select only one answer.
A) chatter, prattle
B) A term for bringing someone over to watch some netflix and then have sex.
C) Get to the point
D) To refer to ones imaginary audience like an internet steamer

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T01:11:11.018916+00:00
34,1,row_033,Cheeks,General,local_gptoss,B,D,B,True,False,"In the following sentence, what does ""Cheeks"" mean?
That movie was cheeks.

Select only one answer.
A) To be skeptical about something
B) Somehting that is poor quality
C) Something that is reallly good.
D) the fleshy side of the face below the eye and above and to the side of the mouth

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T01:11:18.606537+00:00
35,1,row_034,chenta,Insult,local_gptoss,A,,A,True,False,"In the following sentence, what does ""chenta"" mean?
You are looking really chenta.

Select only one answer.
A) Something ugly or unattractive
B) An expression of disappointment
C) An endeering term used towards ones significant other
D) A loud and messy conflict

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T01:11:28.329347+00:00
36,1,row_035,cheugy,Insult,local_gptoss,B,,B,True,False,"In the following sentence, what does ""cheugy"" mean?
That girl had such a cheugy outfit.

Select only one answer.
A) An attractive older man
B) Somehting uncool or unfashionable
C) As Fuck
D) Used to address friends with exasperation, releif, or disbeleif.

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T01:11:29.297864+00:00
37,1,row_036,chi-mo,Identity,local_gptoss,B,,B,True,False,"In the following sentence, what does ""chi-mo"" mean?
Go fuck that chi-mo up.

Select only one answer.
A) To give sympathy or signify a failure
B) A chlid molestor
C) Something done regularly
D) To metaphorically die of laughter

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T01:11:35.480137+00:00
38,1,row_037,Chungus,General,local_gptoss,D,,D,True,False,"In the following sentence, what does ""Chungus"" mean?
Thats a very chungus pizza.

Select only one answer.
A) A term used by incels to refer to women in a way that dehumanizes them.
B) Nonsensical term
C) An insult saying that the problem is due to lack of skill rather then luck
D) Something that is adorably and chunky

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T01:11:39.024540+00:00
39,1,row_038,Clocked,Violence,local_gptoss,C,D,D,False,True,"In the following sentence, what does ""Clocked"" mean?
He totally clocked that guy.

Select only one answer.
A) A man that takes care of children
B) Talking too much
C) When something hidden gets called out
D) to time with a stopwatch or by an electric timing device

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T01:11:44.153282+00:00
40,1,row_039,Cooked,General,local_gptoss,D,A,D,True,False,"In the following sentence, what does ""Cooked"" mean?
You're cooked

Select only one answer.
A) past tense and past participle of cook
B) Used to address friends with exasperation, releif, or disbeleif.
C) To do somethign very well
D) Done or ruined

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T01:11:45.339085+00:00
41,1,row_040,coota suit,Identity,local_gptoss,B,,D,False,False,"In the following sentence, what does ""coota suit"" mean?
Im gonna hit the town in my coota suit.

Select only one answer.
A) Fuckboy, someone just looking for sex
B) An all denim outfit
C) To refer to ones imaginary audience like an internet steamer
D) Main Character - Someone that acts as if they are the star of a story

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T01:11:52.790712+00:00
42,1,row_041,Crashout,General,local_gptoss,D,B,D,True,False,"In the following sentence, what does ""Crashout"" mean?
Jen had a total crashout after her breakup

Select only one answer.
A) To express disappointment dramatically
B) a vehicular crash
C) The greatest of all time
D) An emotional meltdown

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T01:11:53.845984+00:00
43,1,row_042,Cringe,General,local_gptoss,C,,C,True,False,"In the following sentence, what does ""Cringe"" mean?
Did you hear that pickup line? It was totally cringe!

Select only one answer.
A) something intense, aggressive, and unfiltered
B) Down to fuck
C) to recoil in distaste
D) Something suspicious

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T01:11:55.129230+00:00
44,1,row_043,crower,Insult,local_gptoss,D,,D,True,False,"In the following sentence, what does ""crower"" mean?
Stop sitting around and being a crower

Select only one answer.
A) To make a jawline more defined
B) fake soft penises and testicles designed to give a 'male' bulge to the crotches of female-to-male transsexuals.
C) An affirmative agreement
D) Someone who sitts around commenting about others

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T01:11:57.553285+00:00
45,1,row_044,cuck,Insult,local_gptoss,B,D,D,False,True,"In the following sentence, what does ""cuck"" mean?
That guy must be a cuck letting his wife talk to others like that.

Select only one answer.
A) an expression of surprise
B) A term for someone that enjoys watching their wife have sex with another man
C) Gossip
D) a man whose wife is unfaithful : cuckold

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T01:11:59.361295+00:00
46,1,row_045,d-low,General,local_gptoss,B,,B,True,False,"In the following sentence, what does ""d-low"" mean?
Keep it on the d-low, okay?

Select only one answer.
A) A charismatic, sexy, and quick witted man
B) To keep secretive or obscure
C) To win
D) A distinct trait, style, or outfit, often used in drag culture

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T01:12:04.477416+00:00
47,1,row_046,daggers,General,local_gptoss,A,B,A,True,False,"In the following sentence, what does ""daggers"" mean?
Lets hit the dance floor and do the start daggering.

Select only one answer.
A) A provocative dance
B) a sharp pointed knife for stabbing
C) A term for friends
D) To do somethign very well

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T01:12:07.031508+00:00
48,1,row_047,Ded,General,local_gptoss,A,,A,True,False,"In the following sentence, what does ""Ded"" mean?
I'm ded

Select only one answer.
A) To metaphorically die of laughter
B) Something done regularly
C) You're on Your own
D) Fashionable or stylish

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T01:12:08.384584+00:00
49,1,row_048,Delulu,General,local_gptoss,D,,D,True,False,"In the following sentence, what does ""Delulu"" mean?
I'm feeling delulu after that show.

Select only one answer.
A) A cigarette
B) the playful act of taking a friend's food
C) something intense, aggressive, and unfiltered
D) Delusional

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T01:12:10.175115+00:00
50,1,row_049,Dog water,Insult,local_gptoss,A,,A,True,False,"In the following sentence, what does ""Dog water"" mean?
You are playing like dog water.

Select only one answer.
A) Something low quality or bad
B) A criminal that turned their life arpound and are legitimate
C) Methodone
D) Something suspicious

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T01:12:11.552520+00:00
51,1,row_050,doommaxxing,Identity,local_gptoss,C,,C,True,False,"In the following sentence, what does ""doommaxxing"" mean?
I'm just gonna be doommaxxing all weekend.

Select only one answer.
A) someone that looks ordinary but is actually very strong
B) An endeering term used towards ones significant other
C) The abandonment of responsibilities
D) To express disappointment dramatically

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T01:12:30.841230+00:00
52,1,row_051,Dope,General,local_gptoss,B,D,B,True,False,"In the following sentence, what does ""Dope"" mean?
That car is dope.

Select only one answer.
A) Fashionable or stylish
B) Cool
C) Something that is messed up or not right.
D) a stupid person

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T01:12:31.998881+00:00
53,1,row_052,Drip,Identity,local_gptoss,D,C,D,True,False,"In the following sentence, what does ""Drip"" mean?
How is the drip?

Select only one answer.
A) To win
B) Get to the point
C) to let fall in drops
D) Stylish or flashy outfit style

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T01:12:33.607637+00:00
54,1,row_053,DTF,Sexual,local_gptoss,B,,B,True,False,"In the following sentence, what does ""DTF"" mean?
She was totally DTF after the first date.

Select only one answer.
A) To give sympathy or signify a failure
B) Down to fuck
C) A large ass that stands out.
D) The videos one find on social media that cause people to scroll and do nothign for hours

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T01:12:35.046438+00:00
55,1,row_054,dubs,General,local_gptoss,D,B,D,True,False,"In the following sentence, what does ""dubs"" mean?
Take home the dubs!

Select only one answer.
A) Someone unappealing
B) to add (sound effects or new dialogue) to a film or to a radio or television production —usually used with in
C) To be skeptical about something
D) To win

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T01:12:36.182958+00:00
56,1,row_055,epi,General,local_gptoss,C,,B,False,False,"In the following sentence, what does ""epi"" mean?
Watch out, hes going through an epi.

Select only one answer.
A) To check the mood of a situation
B) Something low quality or bad
C) Epileptic fit from a synthetic canabis
D) A reference for ass

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T01:12:52.948132+00:00
57,1,row_056,F,General,local_gptoss,C,A,C,True,False,"In the following sentence, what does ""F"" mean?
I almost had that one. F.

Select only one answer.
A) the 6th letter of the English alphabet
B) Used to address friends with exasperation, releif, or disbeleif.
C) To give sympathy or signify a failure
D) To keep secretive or obscure

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T01:13:02.263181+00:00
58,1,row_057,Fanum Tax,General,local_gptoss,C,,C,True,False,"In the following sentence, what does ""Fanum Tax"" mean?
I was at dinner with my girl and she fanum taxed me.

Select only one answer.
A) Something low quality or bad
B) A descriptor for an attractive person
C) the playful act of taking a friend's food
D) Someone unappealing

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T01:13:04.830974+00:00
59,1,row_058,FBOI,Sexual,local_gptoss,B,,B,True,False,"In the following sentence, what does ""FBOI"" mean?
She just needs a FBOI to gegt out of her slump.

Select only one answer.
A) Someone who refused to wear a mask in covid times.
B) Fuckboy, someone just looking for sex
C) Something that is better then everything else
D) To win

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T01:13:12.259299+00:00
60,1,row_059,Fire,General,local_gptoss,A,B,A,True,False,"In the following sentence, what does ""Fire"" mean?
That game war fire!

Select only one answer.
A) Something really good
B) the phenomenon of combustion manifested in light, flame, and heat
C) Cancer
D) someone that looks ordinary but is actually very strong

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T01:13:13.431112+00:00
61,1,row_060,Flex,General,local_gptoss,A,C,A,True,False,"In the following sentence, what does ""Flex"" mean?
Vinny with the car flex.

Select only one answer.
A) To show off
B) to aggrivate
C) to bend especially repeatedly
D) bullets

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T01:13:14.624949+00:00
62,1,row_061,foid,Insult,local_gptoss,D,,D,True,False,"In the following sentence, what does ""foid"" mean?
Their was this group of foids at the store earlier, I couldn't satnd them!

Select only one answer.
A) I just burst out laughing
B) An expression of disbelief
C) Men that lack masculine characteristics
D) A term used by incels to refer to women in a way that dehumanizes them.

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T01:13:21.105058+00:00
63,1,row_062,Fuckboy,Sexual,local_gptoss,A,,A,True,False,"In the following sentence, what does ""Fuckboy"" mean?
That guy gave off total fuckboy energy.

Select only one answer.
A) Fuckboy, someone just looking for sex
B) Very good
C) Ironically used to describe one as unique
D) cocaine

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T01:13:21.931186+00:00
64,1,row_063,fuckwhistle,Insult,local_gptoss,D,,D,True,False,"In the following sentence, what does ""fuckwhistle"" mean?
Get out of here you fuckwhistle!

Select only one answer.
A) A strong, leader who commands those around them
B) A type of marijuana
C) Someone who sitts around commenting about others
D) An insulting term to refer to someone as stupid

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T01:13:23.530375+00:00
65,1,row_064,Full send,General,local_gptoss,A,,A,True,False,"In the following sentence, what does ""Full send"" mean?
I'm about to full send on this test!

Select only one answer.
A) Go in 100% on something
B) An older person who is out of touch
C) Something very good
D) A kilo of cocaine

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T01:13:24.484688+00:00
66,1,row_065,FWB,Sexual,local_gptoss,C,,C,True,False,"In the following sentence, what does ""FWB"" mean?
Yea, we started a FWB sort of thing.

Select only one answer.
A) To do something impressive
B) a significant other
C) Friends with benefits
D) Something suspicious

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T01:13:25.179876+00:00
67,1,row_066,G-wagon,General,local_gptoss,C,,C,True,False,"In the following sentence, what does ""G-wagon"" mean?
Yo, check out that g-wagon!

Select only one answer.
A) Someone acting aggressively and out of control
B) You're on Your own
C) Mercedes Benz G class
D) Someone that is too left leaning politically

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T01:13:26.679067+00:00
68,1,row_067,gabadost,Identity,local_gptoss,D,,D,True,False,"In the following sentence, what does ""gabadost"" mean?
Did you even listen to me? Gabadost!

Select only one answer.
A) Mediocre
B) An independent, strong person
C) to recoil in distaste
D) Someone who is very stubborn

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T01:13:47.483747+00:00
69,1,row_068,Giga Chad,Identity,local_gptoss,C,,C,True,False,"In the following sentence, what does ""Giga Chad"" mean?
Did you see how he lifted that? What a giga chad.

Select only one answer.
A) A strong, leader who commands those around them
B) Someone who prepares for doomsday scenarios
C) A near superhuman perfect male
D) Men that lack masculine characteristics

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T01:13:49.438843+00:00
70,1,row_069,Glazing,Insult,local_gptoss,B,A,B,True,False,"In the following sentence, what does ""Glazing"" mean?
Stop glazing over One Piece, its not that good.

Select only one answer.
A) the action, process, or trade of fitting windows with glass
B) Someone that is too much of a fan of something
C) Go in 100% on something
D) drunk

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T01:13:52.665149+00:00
71,1,row_070,Glee,Violence,local_gptoss,C,D,D,False,True,"In the following sentence, what does ""Glee"" mean?
Grab your glee and get outta here!

Select only one answer.
A) Used to mock someone who doesnt think for themselves, says things repeatedly, or has no opinions
B) Someone that travels abroad with the sole purpose of having sex
C) A glock pistol
D) exultant high-spirited joy : merriment

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T01:14:02.487458+00:00
72,1,row_071,glitter,Identity,local_gptoss,C,B,B,False,True,"In the following sentence, what does ""glitter"" mean?
Go out htere and glittter!

Select only one answer.
A) Crack cocaine
B) to shine by reflection with many small flashes of brilliant light : sparkle
C) A term to support someone going through a gender change.
D) A homosexual cowboy

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T01:14:05.313443+00:00
73,1,row_072,glizzy,General,local_gptoss,A,,A,True,False,"In the following sentence, what does ""glizzy"" mean?
Hey, lets grab some costco glizzys before we go.

Select only one answer.
A) A hot dog
B) I just burst out laughing
C) To be fierce and unapologetic withing a social situation
D) Gossip

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T01:14:07.356504+00:00
74,1,row_073,Goated,General,local_gptoss,D,,D,True,False,"In the following sentence, what does ""Goated"" mean?
That play was goated

Select only one answer.
A) To confim that something was completed to expectation
B) A term of endearment for a significant other
C) intensely and openely say something true
D) The greatest of all time

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T01:14:08.281155+00:00
75,1,row_074,Gooning,Sexual,local_gptoss,D,,D,True,False,"In the following sentence, what does ""Gooning"" mean?
He looks like he was gooning all break

Select only one answer.
A) Someone that is boring
B) to aggrivate
C) A term used to describe a baby raised in a gender neutral environment
D) Prolonged masturbation

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T01:14:09.905858+00:00
76,1,row_075,goonmaxxing,Identity,local_gptoss,C,,C,True,False,"In the following sentence, what does ""goonmaxxing"" mean?
He's been spending all summer goonmaxxing in his room

Select only one answer.
A) Age Sex Location
B) Something that is messed up or not right.
C) To mastrubate for extremeely long period regularly
D) To be high or drunk

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T01:14:22.182535+00:00
77,1,row_076,gouda,General,local_gptoss,D,C,D,True,False,"In the following sentence, what does ""gouda"" mean?
Stop being so gouda.

Select only one answer.
A) To keep secretive or obscure
B) Someone acting aggressively and out of control
C) a mild cheese of Dutch origin that is similar to Edam but contains more fat
D) Someone unappealing

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T01:14:26.339574+00:00
