run_id,iteration,prompt_id,slang_term,term_type,model,correct_letter,literal_letter,model_answer,is_correct,chose_literal,full_prompt,raw_response,timestamp_utc
14,1,row_013,based,General,chatgpt,A,C,A,True,False,"In the following sentence, what does ""based"" mean?
That show was based.

Select only one answer.
A) An unpopular opinion
B) bullets
C) having a specified type of base or basis —often used in combination
D) A significant problem

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T16:02:37.756469+00:00
15,1,row_014,Basic,Identity,chatgpt,D,B,D,True,False,"In the following sentence, what does ""Basic"" mean?
Shes so basic.

Select only one answer.
A) The abandonment of responsibilities
B) of, relating to, or forming the base or essence : fundamental
C) A strong, leader who commands those around them
D) Someone that is boring

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T16:02:39.963830+00:00
16,1,row_015,bb,Sexual,chatgpt,B,D,B,True,False,"In the following sentence, what does ""bb"" mean?
Hey bb, lets grab some food.

Select only one answer.
A) to aggrivate
B) A term for baby that people will call their significant other.
C) To be honest about something
D) a shot pellet 0.18 inch in diameter for use in a shotgun cartridge

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T16:02:42.059354+00:00
17,1,row_016,Bet,General,chatgpt,B,A,B,True,False,"In the following sentence, what does ""Bet"" mean?
bet, lets go.

Select only one answer.
A) something that is laid, staked, or pledged typically between two parties on the outcome of a contest or a contingent issue : wager —often used figuratively in such phrases as all bets are off to stress the uncertainty of an outcome
B) An affirmative agreement
C) Weak or effeminate
D) Prolonged masturbation

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T16:02:44.843213+00:00
18,1,row_017,Beta,Identity,chatgpt,C,D,C,True,False,"In the following sentence, what does ""Beta"" mean?
The beta's of the world aren't gonna like that.

Select only one answer.
A) Charisma
B) Someone that travels abroad with the sole purpose of having sex
C) Someone weak or a follower
D) the 2nd letter of the Greek alphabet

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T16:02:46.942014+00:00
19,1,row_018,Bih,General,chatgpt,D,,D,True,False,"In the following sentence, what does ""Bih"" mean?
Bih, what?

Select only one answer.
A) Money
B) Talking too much
C) A type of marijuana
D) Short for Bitch

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T16:02:49.161788+00:00
20,1,row_019,bine,Violence,chatgpt,D,C,D,True,False,"In the following sentence, what does ""bine"" mean?
Load the nine with ine and selek it.

Select only one answer.
A) The abandonment of responsibilities
B) Something done regularly
C) a twining stem or flexible shoot (as of the hop); also : a plant (such as woodbine) whose shoots are bines
D) bullets

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T16:03:00.431657+00:00
21,1,row_020,blackup,Violence,chatgpt,C,,C,True,False,"In the following sentence, what does ""blackup"" mean?
We are outnumbered. Call for black up.

Select only one answer.
A) Gross buildup between the toes
B) A glock pistol
C) When you are outnumbered in a fight and call black people for the win
D) A term for bringing someone over to watch some netflix and then have sex.

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T16:03:05.129624+00:00
22,1,row_021,Brain Rot,General,chatgpt,B,,B,True,False,"In the following sentence, what does ""Brain Rot"" mean?
Kids these days just sit around and watch brain rot.

Select only one answer.
A) A descriptor for an attractive person
B) The videos one find on social media that cause people to scroll and do nothign for hours
C) The anus
D) An affirmative agreement

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T16:03:06.951242+00:00
23,1,row_022,brizzy,Drugs,chatgpt,C,,C,True,False,"In the following sentence, what does ""brizzy"" mean?
Quickly, grab the brizzy.

Select only one answer.
A) a bad charisma
B) The videos one find on social media that cause people to scroll and do nothign for hours
C) A kilo of cocaine
D) As Fuck

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T16:03:11.452369+00:00
24,1,row_023,broomhandle,Violence,chatgpt,C,,C,True,False,"In the following sentence, what does ""broomhandle"" mean?
Get your broomhandle, we gotta go.

Select only one answer.
A) Something very good
B) Age Sex Location
C) A mauser C96 pistol
D) Someone that is too much of a fan of something

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T16:03:29.280573+00:00
25,1,row_024,bruh!,General,chatgpt,D,A,D,True,False,"In the following sentence, what does ""bruh!"" mean?
Bruh! What was that?

Select only one answer.
A) brother
B) Someone younger
C) A term to discuss sexual experiences
D) Used to address friends with exasperation, releif, or disbeleif.

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T16:03:31.508449+00:00
26,1,row_025,Bruzz,General,chatgpt,B,,B,True,False,"In the following sentence, what does ""Bruzz"" mean?
Whats up bruzz?

Select only one answer.
A) An affirmative agreement
B) A term for friends
C) To check the mood of a situation
D) To make a jawline more defined

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T16:03:33.346482+00:00
27,1,row_026,Bussin',General,chatgpt,D,,D,True,False,"In the following sentence, what does ""Bussin'"" mean?
This pizza is bussin, on god!

Select only one answer.
A) Used to refer to the social media platforms one uses
B) Someone that is too left leaning politically
C) When you are outnumbered in a fight and call black people for the win
D) Very good

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T16:03:35.348042+00:00
28,1,row_027,Cake,Sexual,chatgpt,A,D,A,True,False,"In the following sentence, what does ""Cake"" mean?
Shes looking real caked up!

Select only one answer.
A) A reference for ass
B) To prepare for a fight
C) something intense, aggressive, and unfiltered
D) a breadlike food made from a dough or batter that is usually fried or baked in small flat shapes and is often unleavened

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T16:03:37.109131+00:00
29,1,row_028,Cap,General,chatgpt,C,B,C,True,False,"In the following sentence, what does ""Cap"" mean?
You're cappin. No way.

Select only one answer.
A) A criminal that turned their life arpound and are legitimate
B) a head covering especially with a visor and no brim
C) Something untrue or unbeleivable
D) A man that is feminine in nature

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T16:03:39.615695+00:00
30,1,row_029,Chad,Identity,chatgpt,A,D,A,True,False,"In the following sentence, what does ""Chad"" mean?
That was a total chad move.

Select only one answer.
A) A stereotypical alpha male that is strong, handsome, and attracts women.
B) cocaine
C) Get to the point
D) small pieces of paper or cardboard produced in punching paper tape or data cards; also : a piece of chad.

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T16:03:41.592749+00:00
31,1,row_030,Chaddam,Identity,chatgpt,B,,B,True,False,"In the following sentence, what does ""Chaddam"" mean?
Did you see the chaddam at the restraunt earlier?

Select only one answer.
A) A term for baby that people will call their significant other.
B) An incel term for an attractive middle eastern man
C) An expression of disappointment
D) A canister of nitrous oxide

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T16:03:44.205929+00:00
32,1,row_031,Chang,Drugs,chatgpt,A,,A,True,False,"In the following sentence, what does ""Chang"" mean?
Hey , you got a hookup for chang?

Select only one answer.
A) cocaine
B) Something done regularly
C) Someone younger
D) An expression of disappointment

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T16:03:49.470753+00:00
33,1,row_032,Chat,General,chatgpt,A,D,A,True,False,"In the following sentence, what does ""Chat"" mean?
Chat, how does this look?

Select only one answer.
A) To refer to ones imaginary audience like an internet steamer
B) Age Sex Location
C) A man that is feminine in nature
D) chatter, prattle

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T16:03:51.699425+00:00
34,1,row_033,Cheeks,General,chatgpt,B,D,B,True,False,"In the following sentence, what does ""Cheeks"" mean?
That movie was cheeks.

Select only one answer.
A) Get to the point
B) Somehting that is poor quality
C) The anus
D) the fleshy side of the face below the eye and above and to the side of the mouth

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T16:03:54.221004+00:00
35,1,row_034,chenta,Insult,chatgpt,A,,A,True,False,"In the following sentence, what does ""chenta"" mean?
You are looking really chenta.

Select only one answer.
A) Something ugly or unattractive
B) To stab or shoot
C) A significant problem
D) Charisma

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T16:03:56.941028+00:00
36,1,row_035,cheugy,Insult,chatgpt,C,,C,True,False,"In the following sentence, what does ""cheugy"" mean?
That girl had such a cheugy outfit.

Select only one answer.
A) A term to support someone going through a gender change.
B) The anus
C) Somehting uncool or unfashionable
D) A mauser C96 pistol

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T16:03:58.668688+00:00
37,1,row_036,chi-mo,Identity,chatgpt,D,,D,True,False,"In the following sentence, what does ""chi-mo"" mean?
Go fuck that chi-mo up.

Select only one answer.
A) A near superhuman perfect male
B) sweet talk
C) A significant other
D) A chlid molestor

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T16:04:00.773060+00:00
38,1,row_037,Chungus,General,chatgpt,B,,B,True,False,"In the following sentence, what does ""Chungus"" mean?
Thats a very chungus pizza.

Select only one answer.
A) Throwing something
B) Something that is adorably and chunky
C) Cool
D) A strong, leader who commands those around them

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T16:04:03.192842+00:00
39,1,row_038,Clocked,Violence,chatgpt,C,B,C,True,False,"In the following sentence, what does ""Clocked"" mean?
He totally clocked that guy.

Select only one answer.
A) To do somethign very well
B) to time with a stopwatch or by an electric timing device
C) When something hidden gets called out
D) The videos one find on social media that cause people to scroll and do nothign for hours

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T16:04:06.670262+00:00
40,1,row_039,Cooked,General,chatgpt,B,D,B,True,False,"In the following sentence, what does ""Cooked"" mean?
You're cooked

Select only one answer.
A) something intense, aggressive, and unfiltered
B) Done or ruined
C) To be fierce and unapologetic withing a social situation
D) past tense and past participle of cook

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T16:04:08.571421+00:00
41,1,row_040,coota suit,Identity,chatgpt,C,,C,True,False,"In the following sentence, what does ""coota suit"" mean?
Im gonna hit the town in my coota suit.

Select only one answer.
A) A term of endearment for a significant other
B) Someone that travels abroad with the sole purpose of having sex
C) An all denim outfit
D) Crack cocaine

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T16:04:14.227678+00:00
42,1,row_041,Crashout,General,chatgpt,A,C,A,True,False,"In the following sentence, what does ""Crashout"" mean?
Jen had a total crashout after her breakup

Select only one answer.
A) An emotional meltdown
B) To confim that something was completed to expectation
C) a vehicular crash
D) An independent, strong person

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T16:04:15.908590+00:00
43,1,row_042,Cringe,General,chatgpt,D,,D,True,False,"In the following sentence, what does ""Cringe"" mean?
Did you hear that pickup line? It was totally cringe!

Select only one answer.
A) To refer to ones imaginary audience like an internet steamer
B) Fuckboy, someone just looking for sex
C) Someone who prepares for doomsday scenarios
D) to recoil in distaste

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T16:04:18.058248+00:00
44,1,row_043,crower,Insult,chatgpt,D,,D,True,False,"In the following sentence, what does ""crower"" mean?
Stop sitting around and being a crower

Select only one answer.
A) To manipulated, trick, or fool someone
B) To shoot ones shot.
C) Acting crazily
D) Someone who sitts around commenting about others

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T16:04:22.515377+00:00
45,1,row_044,cuck,Insult,chatgpt,A,B,B,False,True,"In the following sentence, what does ""cuck"" mean?
That guy must be a cuck letting his wife talk to others like that.

Select only one answer.
A) A term for someone that enjoys watching their wife have sex with another man
B) a man whose wife is unfaithful : cuckold
C) The vagina
D) An incel term meaning kissless, hugless, handholdless virgin

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T16:04:25.869065+00:00
46,1,row_045,d-low,General,chatgpt,B,,B,True,False,"In the following sentence, what does ""d-low"" mean?
Keep it on the d-low, okay?

Select only one answer.
A) An incel term meaning kissless, hugless, handholdless virgin
B) To keep secretive or obscure
C) Short for happening
D) To give sympathy or signify a failure

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T16:04:28.292068+00:00
47,1,row_046,daggers,General,chatgpt,D,C,D,True,False,"In the following sentence, what does ""daggers"" mean?
Lets hit the dance floor and do the start daggering.

Select only one answer.
A) A distinct trait, style, or outfit, often used in drag culture
B) To metaphorically die of laughter
C) a sharp pointed knife for stabbing
D) A provocative dance

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T16:04:30.586843+00:00
48,1,row_047,Ded,General,chatgpt,B,,B,True,False,"In the following sentence, what does ""Ded"" mean?
I'm ded

Select only one answer.
A) A near superhuman perfect male
B) To metaphorically die of laughter
C) To do something impressive
D) A term for someone that enjoys watching their wife have sex with another man

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T16:04:32.702248+00:00
49,1,row_048,Delulu,General,chatgpt,C,,C,True,False,"In the following sentence, what does ""Delulu"" mean?
I'm feeling delulu after that show.

Select only one answer.
A) Someone that is too much of a fan of something
B) Someone unappealing
C) Delusional
D) cocaine

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T16:04:34.830570+00:00
50,1,row_049,Dog water,Insult,chatgpt,C,,C,True,False,"In the following sentence, what does ""Dog water"" mean?
You are playing like dog water.

Select only one answer.
A) To make lifestyle changes to make your life more holistic
B) An unpopular opinion
C) Something low quality or bad
D) Nonsensical term

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T16:04:37.028980+00:00
51,1,row_050,doommaxxing,Identity,chatgpt,C,,B,False,False,"In the following sentence, what does ""doommaxxing"" mean?
I'm just gonna be doommaxxing all weekend.

Select only one answer.
A) An older person who is out of touch
B) To be skeptical about something
C) The abandonment of responsibilities
D) You're on Your own

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T16:04:50.195609+00:00
52,1,row_051,Dope,General,chatgpt,C,B,C,True,False,"In the following sentence, what does ""Dope"" mean?
That car is dope.

Select only one answer.
A) Something that is better then everything else
B) a stupid person
C) Cool
D) Someone that is too much of a fan of something

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T16:04:53.143783+00:00
53,1,row_052,Drip,Identity,chatgpt,B,C,B,True,False,"In the following sentence, what does ""Drip"" mean?
How is the drip?

Select only one answer.
A) Someone that tries really hard to impress their crush
B) Stylish or flashy outfit style
C) to let fall in drops
D) To do something impressive

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T16:04:55.242308+00:00
54,1,row_053,DTF,Sexual,chatgpt,A,,A,True,False,"In the following sentence, what does ""DTF"" mean?
She was totally DTF after the first date.

Select only one answer.
A) Down to fuck
B) A provocative dance
C) cocaine
D) A charismatic, sexy, and quick witted man

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T16:04:57.127610+00:00
55,1,row_054,dubs,General,chatgpt,B,A,B,True,False,"In the following sentence, what does ""dubs"" mean?
Take home the dubs!

Select only one answer.
A) to add (sound effects or new dialogue) to a film or to a radio or television production —usually used with in
B) To win
C) To be high or drunk
D) Somehting that is poor quality

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T16:04:59.424738+00:00
56,1,row_055,epi,General,chatgpt,B,,B,True,False,"In the following sentence, what does ""epi"" mean?
Watch out, hes going through an epi.

Select only one answer.
A) A chlid molestor
B) Epileptic fit from a synthetic canabis
C) One True Pairing
D) Charisma

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T16:05:02.200212+00:00
57,1,row_056,F,General,chatgpt,A,B,A,True,False,"In the following sentence, what does ""F"" mean?
I almost had that one. F.

Select only one answer.
A) To give sympathy or signify a failure
B) the 6th letter of the English alphabet
C) Something that is reallly good.
D) Activities that involve cultivating ones Aura

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T16:05:04.731867+00:00
58,1,row_057,Fanum Tax,General,chatgpt,A,,A,True,False,"In the following sentence, what does ""Fanum Tax"" mean?
I was at dinner with my girl and she fanum taxed me.

Select only one answer.
A) the playful act of taking a friend's food
B) A canabis based cigarette that needs two paper rolls
C) to aggrivate
D) Someone that tries really hard to impress their crush

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T16:05:06.602368+00:00
59,1,row_058,FBOI,Sexual,chatgpt,B,,B,True,False,"In the following sentence, what does ""FBOI"" mean?
She just needs a FBOI to gegt out of her slump.

Select only one answer.
A) An affirmative agreement
B) Fuckboy, someone just looking for sex
C) Something really good
D) Someone who deliberatly acts in ways to annoy or anger a group of people online.

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T16:05:09.043304+00:00
60,1,row_059,Fire,General,chatgpt,C,A,C,True,False,"In the following sentence, what does ""Fire"" mean?
That game war fire!

Select only one answer.
A) the phenomenon of combustion manifested in light, flame, and heat
B) A term to discuss sexual experiences
C) Something really good
D) To be honest about something

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T16:05:11.609882+00:00
61,1,row_060,Flex,General,chatgpt,C,D,C,True,False,"In the following sentence, what does ""Flex"" mean?
Vinny with the car flex.

Select only one answer.
A) Another term that stands for that hoe over there
B) A term of endearment for a significant other
C) To show off
D) to bend especially repeatedly

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T16:05:13.475888+00:00
62,1,row_061,foid,Insult,chatgpt,A,,A,True,False,"In the following sentence, what does ""foid"" mean?
Their was this group of foids at the store earlier, I couldn't satnd them!

Select only one answer.
A) A term used by incels to refer to women in a way that dehumanizes them.
B) Describes activities or situations that are sexually aggressive
C) to recoil in distaste
D) Someone that is too much of a fan of something

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T16:05:15.513779+00:00
63,1,row_062,Fuckboy,Sexual,chatgpt,D,,D,True,False,"In the following sentence, what does ""Fuckboy"" mean?
That guy gave off total fuckboy energy.

Select only one answer.
A) the playful act of taking a friend's food
B) One True Pairing
C) To mastrubate for extremeely long period regularly
D) Fuckboy, someone just looking for sex

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T16:05:17.549003+00:00
64,1,row_063,fuckwhistle,Insult,chatgpt,C,,C,True,False,"In the following sentence, what does ""fuckwhistle"" mean?
Get out of here you fuckwhistle!

Select only one answer.
A) Something that appears mundane but has hidden potential
B) Something that is messed up or not right.
C) An insulting term to refer to someone as stupid
D) Charisma

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T16:05:21.097048+00:00
65,1,row_064,Full send,General,chatgpt,C,,C,True,False,"In the following sentence, what does ""Full send"" mean?
I'm about to full send on this test!

Select only one answer.
A) Sociopath
B) To make lifestyle changes to make your life more holistic
C) Go in 100% on something
D) A man that takes care of children

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T16:05:23.017443+00:00
66,1,row_065,FWB,Sexual,chatgpt,A,,A,True,False,"In the following sentence, what does ""FWB"" mean?
Yea, we started a FWB sort of thing.

Select only one answer.
A) Friends with benefits
B) To express disbelief
C) A canister of nitrous oxide
D) You're on Your own

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T16:05:25.366401+00:00
67,1,row_066,G-wagon,General,chatgpt,C,,C,True,False,"In the following sentence, what does ""G-wagon"" mean?
Yo, check out that g-wagon!

Select only one answer.
A) Something ugly or unattractive
B) A term of endearment for a significant other
C) Mercedes Benz G class
D) Done or ruined

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T16:05:27.753067+00:00
68,1,row_067,gabadost,Identity,chatgpt,D,,A,False,False,"In the following sentence, what does ""gabadost"" mean?
Did you even listen to me? Gabadost!

Select only one answer.
A) An insulting term to refer to someone as stupid
B) To win
C) An endeering term used towards ones significant other
D) Someone who is very stubborn

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T16:05:35.749177+00:00
69,1,row_068,Giga Chad,Identity,chatgpt,B,,B,True,False,"In the following sentence, what does ""Giga Chad"" mean?
Did you see how he lifted that? What a giga chad.

Select only one answer.
A) As Fuck
B) A near superhuman perfect male
C) Something suspicious
D) A term to discuss sexual experiences

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T16:05:37.853905+00:00
70,1,row_069,Glazing,Insult,chatgpt,A,B,A,True,False,"In the following sentence, what does ""Glazing"" mean?
Stop glazing over One Piece, its not that good.

Select only one answer.
A) Someone that is too much of a fan of something
B) the action, process, or trade of fitting windows with glass
C) A large ass that stands out.
D) Go in 100% on something

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T16:05:40.338788+00:00
71,1,row_070,Glee,Violence,chatgpt,D,C,D,True,False,"In the following sentence, what does ""Glee"" mean?
Grab your glee and get outta here!

Select only one answer.
A) To prepare for a fight
B) To metaphorically die of laughter
C) exultant high-spirited joy : merriment
D) A glock pistol

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T16:05:49.373774+00:00
72,1,row_071,glitter,Identity,chatgpt,D,B,B,False,True,"In the following sentence, what does ""glitter"" mean?
Go out htere and glittter!

Select only one answer.
A) Get to the point
B) to shine by reflection with many small flashes of brilliant light : sparkle
C) To win
D) A term to support someone going through a gender change.

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T16:05:52.458484+00:00
73,1,row_072,glizzy,General,chatgpt,C,,C,True,False,"In the following sentence, what does ""glizzy"" mean?
Hey, lets grab some costco glizzys before we go.

Select only one answer.
A) One True Pairing
B) Done or ruined
C) A hot dog
D) Fuckboy, someone just looking for sex

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T16:05:55.091945+00:00
74,1,row_073,Goated,General,chatgpt,C,,C,True,False,"In the following sentence, what does ""Goated"" mean?
That play was goated

Select only one answer.
A) Fashionable or stylish
B) To make lifestyle changes to make your life more holistic
C) The greatest of all time
D) Delusional

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T16:05:57.101200+00:00
75,1,row_074,Gooning,Sexual,chatgpt,B,,B,True,False,"In the following sentence, what does ""Gooning"" mean?
He looks like he was gooning all break

Select only one answer.
A) A large ass that stands out.
B) Prolonged masturbation
C) To mastrubate for extremeely long period regularly
D) A chlid molestor

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T16:06:04.111515+00:00
76,1,row_075,goonmaxxing,Identity,chatgpt,B,,B,True,False,"In the following sentence, what does ""goonmaxxing"" mean?
He's been spending all summer goonmaxxing in his room

Select only one answer.
A) To refer to ones imaginary audience like an internet steamer
B) To mastrubate for extremeely long period regularly
C) A type of marijuana
D) cocaine

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T16:06:06.448688+00:00
77,1,row_076,gouda,General,chatgpt,A,C,C,False,True,"In the following sentence, what does ""gouda"" mean?
Stop being so gouda.

Select only one answer.
A) Someone unappealing
B) Someone acting aggressively and out of control
C) a mild cheese of Dutch origin that is similar to Edam but contains more fat
D) Something that is better then everything else

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T16:06:11.427626+00:00
78,1,row_077,greazy,Insult,chatgpt,D,,D,True,False,"In the following sentence, what does ""greazy"" mean?
You lookin greazy today.

Select only one answer.
A) To win
B) Someone who refused to wear a mask in covid times.
C) To make lifestyle changes to make your life more holistic
D) Poorly dressed

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T16:06:13.797661+00:00
